title,link,date_published,text,like_count,reply_parent_id,source,cleaned_text,tokenized_text,topic,topic_probability,sentiment,sentiment_confidence,negative_score,neutral_score,positive_score,emotion,emotion_confidence,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_neutral,emotion_sadness,emotion_surprise
Ulaga ka lang kaya di mo maunawaan Ang point..,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugz4j4pFfbsIlHSum894AaABAg.AOzJJKeqrSvAOzXoulHcYQ,2025-11-01 21:49:00,Ulaga ka lang kaya di mo maunawaan Ang point..,3.0,Ugz4j4pFfbsIlHSum894AaABAg,youtube,ulaga maunawaan point,"['ulaga', 'maunawaan', 'point']",0,0.6443523976899377,,,,,,,,,,,,,,
@RuelDimalibot-u7c😂😂😂😂😂😂👌👍,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugz4j4pFfbsIlHSum894AaABAg.AOzJJKeqrSvAP18AyEqs07,2025-11-02 22:02:41,@RuelDimalibot-u7c😂😂😂😂😂😂👌👍,0.0,Ugz4j4pFfbsIlHSum894AaABAg,youtube,rueldimalibot u c,"['rueldimalibot', 'u', 'c']",-1,0.2285619031118647,,,,,,,,,,,,,,
Yung Utak mong Talangka  ang Malabo 😂😂😂humahalimuyak tulad ng name ng Account mo 😂😂😂😂,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugz4j4pFfbsIlHSum894AaABAg.AOzJJKeqrSvAP18LZQnGL4,2025-11-02 22:04:08,Yung Utak mong Talangka  ang Malabo 😂😂😂humahalimuyak tulad ng name ng Account mo 😂😂😂😂,0.0,Ugz4j4pFfbsIlHSum894AaABAg,youtube,utak mong talangka malabo humahalimuyak tulad name account,"['utak', 'mong', 'talangka', 'malabo', 'humahalimuyak', 'tulad', 'name', 'account']",-1,0.09949372380138553,,,,,,,,,,,,,,
"Sen.Imee R.Lacson Duterte, MAHIYA KA NMAN !... SA  LAHAT NG LUMALABAS SA IYONG BIBIG MONG KASINUNGALINGAN ! DAPAT SINABI MO ITO NG PANAHON NG ADMINISTRATION NG IDOL MONG SI FORMER PRESIDENT RODRIGO CORRUPT DEMON DUTERTE!...NA&quot; PINAG MULAN&quot;NG PROBLEMA NG ATING BANSA, NA FLOOD CONTROL, CONSTRACTION AT GHOST PROJECT SCAM , AT ETC....Frm : MATATALINONG MAKABAYAN 🎉🎉🎉❤❤😂",https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgwTTF-P55RmpDwttRd4AaABAg,2025-11-01 19:36:33,"Sen.Imee R.Lacson Duterte, MAHIYA KA NMAN !... SA  LAHAT NG LUMALABAS SA IYONG BIBIG MONG KASINUNGALINGAN ! DAPAT SINABI MO ITO NG PANAHON NG ADMINISTRATION NG IDOL MONG SI FORMER PRESIDENT RODRIGO CORRUPT DEMON DUTERTE!...NA"" PINAG MULAN""NG PROBLEMA NG ATING BANSA, NA FLOOD CONTROL, CONSTRACTION AT GHOST PROJECT SCAM , AT ETC....Frm : MATATALINONG MAKABAYAN 🎉🎉🎉❤❤😂",1.0,,youtube,sen imee r lacson duterte mahiya nman lumalabas iyong bibig mong kasinungalingan sinabi panahon administration idol mong former president rodrigo corrupt demon duterte pinag mulan problema ating bansa flood control constraction ghost project scam etc frm matatalinong makabayan,"['sen', 'imee', 'r', 'lacson', 'duterte', 'mahiya', 'nman', 'lumalabas', 'iyong', 'bibig', 'mong', 'kasinungalingan', 'sinabi', 'panahon', 'administration', 'idol', 'mong', 'former', 'president', 'rodrigo', 'corrupt', 'demon', 'duterte', 'pinag', 'mulan', 'problema', 'ating', 'bansa', 'flood', 'control', 'constraction', 'ghost', 'project', 'scam', 'etc', 'frm', 'matatalinong', 'makabayan']",3,0.09571466634419218,,,,,,,,,,,,,,
"Sen.Imee R.Lacson Duterte, MAHIYA KA NMAN !... SA  LAHAT NG LUMALABAS SA IYONG BIBIG MONG KASINUNGALINGAN ! DAPAT SINABI MO ITO NG PANAHON NG ADMINISTRATION NG IDOL MONG SI FORMER PRESIDENT RODRIGO CORRUPT DEMON DUTERTE!...NA&quot; PINAG MULAN&quot;NG PROBLEMA NG ATING BANSA, NA FLOOD CONTROL, CONSTRACTION AT GHOST PROJECT SCAM , AT ETC....Frm : MATATALINONG MAKABAYAN 🎉🎉🎉❤❤😂",https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugy7ZJzk6YJR3NgeiMR4AaABAg,2025-11-01 19:35:52,"Sen.Imee R.Lacson Duterte, MAHIYA KA NMAN !... SA  LAHAT NG LUMALABAS SA IYONG BIBIG MONG KASINUNGALINGAN ! DAPAT SINABI MO ITO NG PANAHON NG ADMINISTRATION NG IDOL MONG SI FORMER PRESIDENT RODRIGO CORRUPT DEMON DUTERTE!...NA"" PINAG MULAN""NG PROBLEMA NG ATING BANSA, NA FLOOD CONTROL, CONSTRACTION AT GHOST PROJECT SCAM , AT ETC....Frm : MATATALINONG MAKABAYAN 🎉🎉🎉❤❤😂",0.0,,youtube,sen imee r lacson duterte mahiya nman lumalabas iyong bibig mong kasinungalingan sinabi panahon administration idol mong former president rodrigo corrupt demon duterte pinag mulan problema ating bansa flood control constraction ghost project scam etc frm matatalinong makabayan,"['sen', 'imee', 'r', 'lacson', 'duterte', 'mahiya', 'nman', 'lumalabas', 'iyong', 'bibig', 'mong', 'kasinungalingan', 'sinabi', 'panahon', 'administration', 'idol', 'mong', 'former', 'president', 'rodrigo', 'corrupt', 'demon', 'duterte', 'pinag', 'mulan', 'problema', 'ating', 'bansa', 'flood', 'control', 'constraction', 'ghost', 'project', 'scam', 'etc', 'frm', 'matatalinong', 'makabayan']",3,0.10143077139064172,,,,,,,,,,,,,,
NPA na tanga sa tingin mo bakit marami pang nabuhay nung panahon ng pandemya kahit kunti lang budget nung panahon ni digong ikumpara mo sa trillion na budget ngayon bago mag comment hayop ka mag isip ka muna kung sino talaga corrupt tanga na NPA,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugy7ZJzk6YJR3NgeiMR4AaABAg.AOzI_kAqEw3AP-7OHoQ0gQ,2025-11-02 03:17:17,NPA na tanga sa tingin mo bakit marami pang nabuhay nung panahon ng pandemya kahit kunti lang budget nung panahon ni digong ikumpara mo sa trillion na budget ngayon bago mag comment hayop ka mag isip ka muna kung sino talaga corrupt tanga na NPA,0.0,Ugy7ZJzk6YJR3NgeiMR4AaABAg,youtube,npa tanga tingin marami pang nabuhay nung panahon pandemya kunti budget nung panahon digong ikumpara trillion budget comment hayop isip muna talaga corrupt tanga npa,"['npa', 'tanga', 'tingin', 'marami', 'pang', 'nabuhay', 'nung', 'panahon', 'pandemya', 'kunti', 'budget', 'nung', 'panahon', 'digong', 'ikumpara', 'trillion', 'budget', 'comment', 'hayop', 'isip', 'muna', 'talaga', 'corrupt', 'tanga', 'npa']",19,0.21520865857364438,,,,,,,,,,,,,,
"Sa Lahat Ng Politiko , Sana Nman Kalimutan Muna Ninyo Ang Mga Pansarili Ninyong Hangarin Sa Pag Pasok Ng Politika !",https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgzC2CtM7obtdIStx-94AaABAg,2025-11-01 19:29:43,"Sa Lahat Ng Politiko , Sana Nman Kalimutan Muna Ninyo Ang Mga Pansarili Ninyong Hangarin Sa Pag Pasok Ng Politika !",0.0,,youtube,politiko sana nman kalimutan muna ninyo pansarili ninyong hangarin pasok politika,"['politiko', 'sana', 'nman', 'kalimutan', 'muna', 'ninyo', 'pansarili', 'ninyong', 'hangarin', 'pasok', 'politika']",3,1.0,,,,,,,,,,,,,,
"Sa Lahat Ng Politiko , Sana Nman Kalimutan Muna Ninyo Ang Mga Pansarili Ninyong Hangarin Sa Pag Pasok Ng Politika !",https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgxtONPllN6cZ0Agh-Z4AaABAg,2025-11-01 19:29:32,"Sa Lahat Ng Politiko , Sana Nman Kalimutan Muna Ninyo Ang Mga Pansarili Ninyong Hangarin Sa Pag Pasok Ng Politika !",1.0,,youtube,politiko sana nman kalimutan muna ninyo pansarili ninyong hangarin pasok politika,"['politiko', 'sana', 'nman', 'kalimutan', 'muna', 'ninyo', 'pansarili', 'ninyong', 'hangarin', 'pasok', 'politika']",3,1.0,,,,,,,,,,,,,,
Tumigil. Kana! ❤🎉🎉,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgxtONPllN6cZ0Agh-Z4AaABAg.AOzHrQ2Jw9OAOzph3635Y2,2025-11-02 00:33:57,Tumigil. Kana! ❤🎉🎉,0.0,UgxtONPllN6cZ0Agh-Z4AaABAg,youtube,tumigil kana,"['tumigil', 'kana']",0,0.5131957985723709,,,,,,,,,,,,,,
"Senador.walang, selbe, ❤❤🎉",https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgxtONPllN6cZ0Agh-Z4AaABAg.AOzHrQ2Jw9OAOzpmjO8koE,2025-11-02 00:34:44,"Senador.walang, selbe, ❤❤🎉",0.0,UgxtONPllN6cZ0Agh-Z4AaABAg,youtube,senador selbe,"['senador', 'selbe']",4,0.8234576818356995,,,,,,,,,,,,,,
Mabuhay Ka Sen Ping Lacson At Lahat Ng Mga Mabubuting Senador !...God Be With You <br>All !❤❤❤,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugw6jNjMt7kingicljZ4AaABAg,2025-11-01 19:26:54,"Mabuhay Ka Sen Ping Lacson At Lahat Ng Mga Mabubuting Senador !...God Be With You 
All !❤❤❤",4.0,,youtube,mabuhay sen ping lacson mabubuting senador god,"['mabuhay', 'sen', 'ping', 'lacson', 'mabubuting', 'senador', 'god']",4,0.38443193312806206,,,,,,,,,,,,,,
Magsama kayong dalawa na bobo,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugw6jNjMt7kingicljZ4AaABAg.AOzHZ4cFFbCAP-6i0Q8xZD,2025-11-02 03:11:22,Magsama kayong dalawa na bobo,2.0,Ugw6jNjMt7kingicljZ4AaABAg,youtube,magsama kayong dalawa bobo,"['magsama', 'kayong', 'dalawa', 'bobo']",-1,0.49012972940418253,,,,,,,,,,,,,,
Ano ikinabuhay ni lason??? Kuratong baleleng yan 😮😮😮😮😮😮 tuta ni bangag adictus 😮😮😮😮,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugw6jNjMt7kingicljZ4AaABAg.AOzHZ4cFFbCAP-RePuyFct,2025-11-02 06:14:23,Ano ikinabuhay ni lason??? Kuratong baleleng yan 😮😮😮😮😮😮 tuta ni bangag adictus 😮😮😮😮,1.0,Ugw6jNjMt7kingicljZ4AaABAg,youtube,ikinabuhay lason kuratong baleleng tuta bangag adictus,"['ikinabuhay', 'lason', 'kuratong', 'baleleng', 'tuta', 'bangag', 'adictus']",-1,0.2358331153789427,,,,,,,,,,,,,,
Ghost office!! Eto talaga horror dito,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgzyY4jQiPuF0UTnID54AaABAg,2025-11-01 16:50:05,Ghost office!! Eto talaga horror dito,1.0,,youtube,ghost office eto talaga horror,"['ghost', 'office', 'eto', 'talaga', 'horror']",5,0.8484657232467732,,,,,,,,,,,,,,
Ang lahat ng mga kurakot or Ang lahat ng mga sinungaling ibubulid sa dagat dagatang apoy sa nagniningas na apoy at asupre na siyang ikalawang kamatayan Pahayag 21:8,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgziMs_oZFR-lLEDapx4AaABAg,2025-11-01 16:41:09,Ang lahat ng mga kurakot or Ang lahat ng mga sinungaling ibubulid sa dagat dagatang apoy sa nagniningas na apoy at asupre na siyang ikalawang kamatayan Pahayag 21:8,0.0,,youtube,kurakot sinungaling ibubulid dagat dagatang apoy nagniningas apoy asupre siyang ikalawang kamatayan pahayag,"['kurakot', 'sinungaling', 'ibubulid', 'dagat', 'dagatang', 'apoy', 'nagniningas', 'apoy', 'asupre', 'siyang', 'ikalawang', 'kamatayan', 'pahayag']",0,0.756930795230081,,,,,,,,,,,,,,
"Naku sen imee, sikat din nmn ang pinas sa mga buwaya 😂",https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugy06m45L96_PleY1kx4AaABAg,2025-11-01 15:15:10,"Naku sen imee, sikat din nmn ang pinas sa mga buwaya 😂",0.0,,youtube,naku sen imee sikat nmn pinas buwaya,"['naku', 'sen', 'imee', 'sikat', 'nmn', 'pinas', 'buwaya']",0,0.27250091693213363,,,,,,,,,,,,,,
🇵🇭☝️🤓🥳🥰😘😄😷😁🤭☺️🥱😍😚👋😅🫵✊🫡😉🤫😆🫢👊🙂🤝😀😃🖐️👏👍🤜🤛👎<br>J. B. A missed a your video chat,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgzRly0h1i9eI2Rpv9V4AaABAg,2025-11-01 11:20:17,"🇵🇭☝️🤓🥳🥰😘😄😷😁🤭☺️🥱😍😚👋😅🫵✊🫡😉🤫😆🫢👊🙂🤝😀😃🖐️👏👍🤜🤛👎
J. B. A missed a your video chat",0.0,,youtube,j b missed video chat,"['j', 'b', 'missed', 'video', 'chat']",-1,0.05270755076379584,,,,,,,,,,,,,,
Why can’t these senators avoid making inane statements and wisecracks. - it dampens the seriousness that the public needs to see.,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgwxBB6JgXkTLYPdNtZ4AaABAg,2025-11-01 10:16:10,Why can’t these senators avoid making inane statements and wisecracks. - it dampens the seriousness that the public needs to see.,0.0,,youtube,senators avoid making inane statements wisecracks dampens seriousness public needs see,"['senators', 'avoid', 'making', 'inane', 'statements', 'wisecracks', 'dampens', 'seriousness', 'public', 'needs', 'see']",4,0.5999876044721018,,,,,,,,,,,,,,
Bakit ba pataas Ng pataas Ang budget sa flood control Ng bansa. Sa dinami dami na Ng perang nailagay o naibigay para sa flood control pataas Ng pataas parin Ang budget ditan sa flood control. Sa dinami dami o sa laku Ng budget Ng flood control taon taong Wala bang natatapos o apekto sa mga flood control area.,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgyLweHXL8j15Qpdr8N4AaABAg,2025-11-01 09:24:48,Bakit ba pataas Ng pataas Ang budget sa flood control Ng bansa. Sa dinami dami na Ng perang nailagay o naibigay para sa flood control pataas Ng pataas parin Ang budget ditan sa flood control. Sa dinami dami o sa laku Ng budget Ng flood control taon taong Wala bang natatapos o apekto sa mga flood control area.,0.0,,youtube,pataas pataas budget flood control bansa dinami dami perang nailagay naibigay flood control pataas pataas parin budget ditan flood control dinami dami laku budget flood control taon taong bang natatapos apekto flood control area,"['pataas', 'pataas', 'budget', 'flood', 'control', 'bansa', 'dinami', 'dami', 'perang', 'nailagay', 'naibigay', 'flood', 'control', 'pataas', 'pataas', 'parin', 'budget', 'ditan', 'flood', 'control', 'dinami', 'dami', 'laku', 'budget', 'flood', 'control', 'taon', 'taong', 'bang', 'natatapos', 'apekto', 'flood', 'control', 'area']",1,0.5770596895031536,,,,,,,,,,,,,,
D lang.kase flood control ang sakop ng dpwh lahat ng infrastructure. Kaya sobrang malaki nyan ang kaso lang d nila ginagawa ng tama.para makapagnakaw sila ..,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgyLweHXL8j15Qpdr8N4AaABAg.AOyCeEdXZKbAOzjMiBYlNM,2025-11-01 23:38:36,D lang.kase flood control ang sakop ng dpwh lahat ng infrastructure. Kaya sobrang malaki nyan ang kaso lang d nila ginagawa ng tama.para makapagnakaw sila ..,0.0,UgyLweHXL8j15Qpdr8N4AaABAg,youtube,kase flood control sakop dpwh infrastructure sobrang malaki nyan kaso ginagawa tama makapagnakaw,"['kase', 'flood', 'control', 'sakop', 'dpwh', 'infrastructure', 'sobrang', 'malaki', 'nyan', 'kaso', 'ginagawa', 'tama', 'makapagnakaw']",1,0.7214793906102454,,,,,,,,,,,,,,
KAPAL MI BAMBIE ADIK BINILI ANG BOTO NYO LAYAS MGA 👿👿👿 MANDARAYA LAYAS,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgyNx_lRfi0rFFrbWyN4AaABAg,2025-11-01 09:02:59,KAPAL MI BAMBIE ADIK BINILI ANG BOTO NYO LAYAS MGA 👿👿👿 MANDARAYA LAYAS,0.0,,youtube,kapal mi bambie adik binili boto layas mandaraya layas,"['kapal', 'mi', 'bambie', 'adik', 'binili', 'boto', 'layas', 'mandaraya', 'layas']",-1,0.043938515082712154,,,,,,,,,,,,,,
"Pag walang nakasohan sa mga SANGKOT DAPAT MAG KARON NG COUP D&#39;ÈTAT! MAG KAISA LAHAT NG TAONG BAYAN AT MILITAR, KAPULISAN PARA SAPILITANG PANAGUTIN LAHAT NG INVOLVE!",https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgzSX0O0RF5guFOL8714AaABAg,2025-11-01 07:43:40,"Pag walang nakasohan sa mga SANGKOT DAPAT MAG KARON NG COUP D'ÈTAT! MAG KAISA LAHAT NG TAONG BAYAN AT MILITAR, KAPULISAN PARA SAPILITANG PANAGUTIN LAHAT NG INVOLVE!",1.0,,youtube,nakasohan sangkot karon coup ètat kaisa taong bayan militar kapulisan sapilitang panagutin involve,"['nakasohan', 'sangkot', 'karon', 'coup', 'ètat', 'kaisa', 'taong', 'bayan', 'militar', 'kapulisan', 'sapilitang', 'panagutin', 'involve']",3,0.12736249778220776,,,,,,,,,,,,,,
Sell all Philippine assets. The country is super corrupt and run but criminals!,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgwOVFdd3epyZlTs8gd4AaABAg,2025-11-01 00:01:54,Sell all Philippine assets. The country is super corrupt and run but criminals!,0.0,,youtube,sell philippine assets country super corrupt run criminals,"['sell', 'philippine', 'assets', 'country', 'super', 'corrupt', 'run', 'criminals']",12,1.0,,,,,,,,,,,,,,
Ikulong na Yung mastermind sa nag nakaw sa budget ng flood control project,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugx_24RWzC5x2uf-X414AaABAg,2025-10-31 23:45:00,Ikulong na Yung mastermind sa nag nakaw sa budget ng flood control project,11.0,,youtube,ikulong mastermind nag nakaw budget flood control project,"['ikulong', 'mastermind', 'nag', 'nakaw', 'budget', 'flood', 'control', 'project']",1,0.5371694034359875,,,,,,,,,,,,,,
TIGAS DİN NG MUKA NI KUPAL MARCOLETA 🤣🤣🤣,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgzpLifkvArCEVbjPKN4AaABAg,2025-10-31 23:32:33,TIGAS DİN NG MUKA NI KUPAL MARCOLETA 🤣🤣🤣,0.0,,youtube,tigas n muka kupal marcoleta,"['tigas', 'n', 'muka', 'kupal', 'marcoleta']",0,0.7188693778612096,,,,,,,,,,,,,,
tigas ng mga adik tulad mo hahaha .,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgzpLifkvArCEVbjPKN4AaABAg.AOx8sVLQdkKAOxSzCBZdwN,2025-11-01 02:28:14,tigas ng mga adik tulad mo hahaha .,3.0,UgzpLifkvArCEVbjPKN4AaABAg,youtube,tigas adik tulad hahaha,"['tigas', 'adik', 'tulad', 'hahaha']",-1,0.1959390743246037,,,,,,,,,,,,,,
Bangag,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgzpLifkvArCEVbjPKN4AaABAg.AOx8sVLQdkKAOyJoHkMPKi,2025-11-01 10:27:20,Bangag,0.0,UgzpLifkvArCEVbjPKN4AaABAg,youtube,bangag,['bangag'],0,1.0,,,,,,,,,,,,,,
Ikaw sira ulo adik,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgzpLifkvArCEVbjPKN4AaABAg.AOx8sVLQdkKAOywjqTwJth,2025-11-01 16:16:15,Ikaw sira ulo adik,0.0,UgzpLifkvArCEVbjPKN4AaABAg,youtube,sira ulo adik,"['sira', 'ulo', 'adik']",-1,0.18625496347349968,,,,,,,,,,,,,,
mukhang aso naman talaga eh,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgynZcks8kz9mVBEdD54AaABAg,2025-10-31 23:00:01,mukhang aso naman talaga eh,0.0,,youtube,mukhang aso talaga,"['mukhang', 'aso', 'talaga']",-1,0.14370932366725409,,,,,,,,,,,,,,
"e, pagsabihan mo un kptd mo lutang bangag b8 di pagalitan c bangag...wala na lulubog na ang Pilipinas di nga pinapansin si bangag sa Summitn Asia",https://www.youtube.com/watch?v=LskOiuE9MVk&lc=UgwqaJKh45CMgy80tVd4AaABAg,2025-10-31 20:08:21,"e, pagsabihan mo un kptd mo lutang bangag b8 di pagalitan c bangag...wala na lulubog na ang Pilipinas di nga pinapansin si bangag sa Summitn Asia",0.0,,youtube,e pagsabihan un kptd lutang bangag b pagalitan c bangag lulubog pilipinas pinapansin bangag summitn asia,"['e', 'pagsabihan', 'un', 'kptd', 'lutang', 'bangag', 'b', 'pagalitan', 'c', 'bangag', 'lulubog', 'pilipinas', 'pinapansin', 'bangag', 'summitn', 'asia']",6,0.12540963072711922,,,,,,,,,,,,,,
YES I BALIK SI SEN. MARCOLETA SA BLUE RIBBON COMMITTEE TO HANDLE THE FLOODS CONTROLS INVESTIGATION!!! PARA MAKITA NATIN NA MAKUKULONGBTLGA ANG MASTERMIND!!!,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugx14bYbDVFuvcr4AU94AaABAg,2025-10-31 19:16:56,YES I BALIK SI SEN. MARCOLETA SA BLUE RIBBON COMMITTEE TO HANDLE THE FLOODS CONTROLS INVESTIGATION!!! PARA MAKITA NATIN NA MAKUKULONGBTLGA ANG MASTERMIND!!!,4.0,,youtube,yes balik sen marcoleta blue ribbon committee handle floods controls investigation makita makukulongbtlga mastermind,"['yes', 'balik', 'sen', 'marcoleta', 'blue', 'ribbon', 'committee', 'handle', 'floods', 'controls', 'investigation', 'makita', 'makukulongbtlga', 'mastermind']",1,0.40683975438806713,,,,,,,,,,,,,,
KINANG INA MO HUWAG MO KAMING DAMAY SA BOBOGAN MO KUPAL 🤣🤣🤣,https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugx14bYbDVFuvcr4AU94AaABAg.AOwgcIFagRzAOx8woIs73B,2025-10-31 23:33:09,KINANG INA MO HUWAG MO KAMING DAMAY SA BOBOGAN MO KUPAL 🤣🤣🤣,0.0,Ugx14bYbDVFuvcr4AU94AaABAg,youtube,kinang ina kaming damay bobogan kupal,"['kinang', 'ina', 'kaming', 'damay', 'bobogan', 'kupal']",-1,0.21198471574296984,,,,,,,,,,,,,,
"Wag na, gulo lang, mas mabuti  pa c Ping Lacson😏",https://www.youtube.com/watch?v=LskOiuE9MVk&lc=Ugx14bYbDVFuvcr4AU94AaABAg.AOwgcIFagRzAOzreTc8RnS,2025-11-02 00:51:04,"Wag na, gulo lang, mas mabuti  pa c Ping Lacson😏",0.0,Ugx14bYbDVFuvcr4AU94AaABAg,youtube,wag gulo mas mabuti c ping lacson,"['wag', 'gulo', 'mas', 'mabuti', 'c', 'ping', 'lacson']",-1,0.4262635467151729,,,,,,,,,,,,,,
mga magkatabi sng mga mag nanakaw at sinungaling,https://www.youtube.com/watch?v=dE5tDq7RGsk&lc=UgyC10piDq8e3Qh9tDZ4AaABAg,2025-11-12 11:40:16,mga magkatabi sng mga mag nanakaw at sinungaling,0.0,,youtube,magkatabi sng nanakaw sinungaling,"['magkatabi', 'sng', 'nanakaw', 'sinungaling']",10,0.41626873513945395,,,,,,,,,,,,,,
"In hindsight.. if the Government could not get all the stolen money, the Insurance of Discayas might need to cover this",https://www.youtube.com/watch?v=dE5tDq7RGsk&lc=UgybowKstXu3uu1XQ5p4AaABAg,2025-11-12 08:56:54,"In hindsight.. if the Government could not get all the stolen money, the Insurance of Discayas might need to cover this",0.0,,youtube,hindsight government could get stolen money insurance discayas might need cover,"['hindsight', 'government', 'could', 'get', 'stolen', 'money', 'insurance', 'discayas', 'might', 'need', 'cover']",-1,0.060531695137211516,,,,,,,,,,,,,,
Isa rin yang si Marcolleta! Wala ng ginawa kungdi mangatweran para sa mga criminal na katulad niya!,https://www.youtube.com/watch?v=dE5tDq7RGsk&lc=Ugw8a5WqV7qVsg517gx4AaABAg,2025-11-11 17:57:37,Isa rin yang si Marcolleta! Wala ng ginawa kungdi mangatweran para sa mga criminal na katulad niya!,0.0,,youtube,isa marcolleta ginawa kungdi mangatweran criminal katulad,"['isa', 'marcolleta', 'ginawa', 'kungdi', 'mangatweran', 'criminal', 'katulad']",-1,0.07213195298621933,,,,,,,,,,,,,,
Marcoleta the best following the law not bending the law ..remulla bending it,https://www.youtube.com/watch?v=dE5tDq7RGsk&lc=UgyZPuy7-hG7s7CM_QV4AaABAg,2025-11-11 01:05:56,Marcoleta the best following the law not bending the law ..remulla bending it,0.0,,youtube,marcoleta best following law bending law remulla bending,"['marcoleta', 'best', 'following', 'law', 'bending', 'law', 'remulla', 'bending']",2,0.13907626321252342,,,,,,,,,,,,,,
Tama si Maharlika at vp Sarah Duterte na  si Zaldy Co at Romualdez ang naghawak sa budget,https://www.youtube.com/watch?v=dE5tDq7RGsk&lc=Ugy6SL5aNFwvggPa9fR4AaABAg,2025-11-11 00:46:07,Tama si Maharlika at vp Sarah Duterte na  si Zaldy Co at Romualdez ang naghawak sa budget,0.0,,youtube,tama maharlika vp sarah duterte zaldy co romualdez naghawak budget,"['tama', 'maharlika', 'vp', 'sarah', 'duterte', 'zaldy', 'co', 'romualdez', 'naghawak', 'budget']",0,0.27871955787131547,,,,,,,,,,,,,,
Billions korakot so sad ..,https://www.youtube.com/watch?v=dE5tDq7RGsk&lc=UgxanSbnnRwJWN2zJEp4AaABAg,2025-11-11 00:44:48,Billions korakot so sad ..,0.0,,youtube,billions korakot sad,"['billions', 'korakot', 'sad']",8,1.0,,,,,,,,,,,,,,
BLUE RIBBON WAKE UP.  DO YOUR JOB THERE PROPERLY YOU NEED TO PUNISH THE PEOPLES INVOLVED WITH CRIME.   HOW ARE YOU GOING TO DISCIPLINE ANYONE IF YOU GUYS ARE JUST TALKING NONSENSE USELESS HEARINGS HOW ARE YOU STOPPING THIS CRIME IF YOU DON&#39;T PUNISH OR PUT THE CRIMINAL IN JAIL IT WILL JUST ESCALATE,https://www.youtube.com/watch?v=dE5tDq7RGsk&lc=UgyTcyQkMbwr_tEwAld4AaABAg,2025-11-10 16:09:06,BLUE RIBBON WAKE UP.  DO YOUR JOB THERE PROPERLY YOU NEED TO PUNISH THE PEOPLES INVOLVED WITH CRIME.   HOW ARE YOU GOING TO DISCIPLINE ANYONE IF YOU GUYS ARE JUST TALKING NONSENSE USELESS HEARINGS HOW ARE YOU STOPPING THIS CRIME IF YOU DON'T PUNISH OR PUT THE CRIMINAL IN JAIL IT WILL JUST ESCALATE,0.0,,youtube,blue ribbon wake job properly need punish peoples involved crime going discipline anyone guys talking nonsense useless hearings stopping crime punish put criminal jail escalate,"['blue', 'ribbon', 'wake', 'job', 'properly', 'need', 'punish', 'peoples', 'involved', 'crime', 'going', 'discipline', 'anyone', 'guys', 'talking', 'nonsense', 'useless', 'hearings', 'stopping', 'crime', 'punish', 'put', 'criminal', 'jail', 'escalate']",2,0.16140312570096235,,,,,,,,,,,,,,
